zip,lat,lng,city,state_name
28512,34.69926,-76.76783,Atlantic Beach,North Carolina
28513,35.4415,-77.38893,Ayden,North Carolina
28515,35.18604,-76.70617,Bayboro,North Carolina
28516,34.88857,-76.55466,Beaufort,North Carolina
28518,34.89644,-77.75658,Beulaville,North Carolina
28519,35.12374,-77.0217,Bridgeton,North Carolina
28520,34.97178,-76.32332,Cedar Island,North Carolina
28521,34.8245,-77.7376,Chinquapin,North Carolina
28523,35.20867,-77.2918,Cove City,North Carolina
28524,34.79952,-76.47032,Davis,North Carolina
28525,35.12454,-77.69267,Deep Run,North Carolina
28526,35.25087,-77.39745,Dover,North Carolina
28527,35.26609,-77.01717,Ernul,North Carolina
28528,34.73774,-76.53944,Gloucester,North Carolina
28529,35.08158,-76.86145,Grantsboro,North Carolina
28530,35.37271,-77.41188,Grifton,North Carolina
28531,34.70015,-76.56116,Harkers Island,North Carolina
28532,34.88813,-76.90891,Havelock,North Carolina
28533,34.90287,-76.90145,Cherry Point,North Carolina
28537,35.24547,-76.54946,Hobucken,North Carolina
28538,35.41919,-77.56436,Hookerton,North Carolina
28539,34.71336,-77.21704,Hubert,North Carolina
28540,34.75633,-77.50563,Jacksonville,North Carolina
28543,34.73362,-77.37881,Tarawa Terrace,North Carolina
28544,34.72129,-77.30735,Midway Park,North Carolina
28546,34.79662,-77.36104,Jacksonville,North Carolina
28547,34.67125,-77.37368,Camp Lejeune,North Carolina
28551,35.32189,-77.7815,La Grange,North Carolina
28552,35.30146,-76.55464,Lowland,North Carolina
28553,34.73223,-76.51343,Marshallberg,North Carolina
28554,35.47849,-77.58598,Maury,North Carolina
28555,34.87472,-77.22871,Maysville,North Carolina
28556,35.12436,-76.6651,Merritt,North Carolina
28557,34.74059,-76.74585,Morehead City,North Carolina
28560,35.13427,-76.9857,New Bern,North Carolina
28562,35.08049,-77.12676,New Bern,North Carolina
28570,34.78153,-76.85392,Newport,North Carolina
28571,35.05994,-76.71424,Oriental,North Carolina
28572,35.02305,-77.73026,Pink Hill,North Carolina
28573,34.9965,-77.19903,Pollocksville,North Carolina
28574,34.87859,-77.59493,Richlands,North Carolina
28575,34.68734,-76.89137,Salter Path,North Carolina
28577,34.8762,-76.38518,Sealevel,North Carolina
28578,35.20056,-77.8634,Seven Springs,North Carolina
28579,34.76252,-76.51679,Smyrna,North Carolina
28580,35.45272,-77.68336,Snow Hill,North Carolina
28581,34.85049,-76.43609,Stacy,North Carolina
28582,34.75864,-77.15031,Stella,North Carolina
28583,35.13707,-76.74056,Stonewall,North Carolina
28584,34.74605,-77.06903,Swansboro,North Carolina
28585,35.07395,-77.41455,Trenton,North Carolina
28586,35.31638,-77.1635,Vanceboro,North Carolina
28587,35.19355,-76.6693,Vandemere,North Carolina
28589,34.81049,-76.50511,Williston,North Carolina
28590,35.52049,-77.41628,Winterville,North Carolina
28594,34.66485,-77.02923,Emerald Isle,North Carolina
28601,35.77253,-81.32637,Hickory,North Carolina
28602,35.6761,-81.38615,Hickory,North Carolina
28604,36.17723,-81.84787,Banner Elk,North Carolina
28605,36.1355,-81.69958,Blowing Rock,North Carolina
28606,36.05344,-81.31881,Boomer,North Carolina
28607,36.21773,-81.65502,Boone,North Carolina
28609,35.67414,-81.05336,Catawba,North Carolina
28610,35.73232,-81.13683,Claremont,North Carolina
28611,36.01103,-81.73527,Collettsville,North Carolina
28612,35.66087,-81.54008,Connelly Springs,North Carolina
28613,35.74081,-81.20916,Conover,North Carolina
28615,36.46267,-81.65854,Creston,North Carolina
28616,36.02313,-81.92013,Crossnore,North Carolina
28617,36.48212,-81.38028,Crumpler,North Carolina
28618,36.20682,-81.5172,Deep Gap,North Carolina
28619,35.75855,-81.60243,Drexel,North Carolina
28621,36.30808,-80.83735,Elkin,North Carolina
28622,36.19264,-81.94742,Elk Park,North Carolina
28623,36.52963,-80.97076,Ennice,North Carolina
28624,36.12127,-81.42018,Ferguson,North Carolina
28625,35.86506,-80.88572,Statesville,North Carolina
28626,36.29541,-81.50144,Fleetwood,North Carolina
28627,36.45784,-81.00587,Glade Valley,North Carolina
28628,35.72629,-81.78508,Glen Alpine,North Carolina
28629,36.34023,-81.36513,Glendale Springs,North Carolina
28630,35.8249,-81.42344,Granite Falls,North Carolina
28631,36.5515,-81.41083,Grassy Creek,North Carolina
28634,35.97155,-80.75388,Harmony,North Carolina
28635,36.30546,-81.12605,Hays,North Carolina
28636,35.94324,-81.06396,Hiddenite,North Carolina
28637,35.71799,-81.41929,Hildebran,North Carolina
28638,35.8446,-81.47662,Hudson,North Carolina
28640,36.40347,-81.40752,Jefferson,North Carolina
28642,36.2194,-80.81964,Jonesville,North Carolina
28643,36.52963,-81.53446,Lansing,North Carolina
28644,36.4313,-81.26683,Laurel Springs,North Carolina
28645,35.97722,-81.54412,Lenoir,North Carolina
28646,36.07917,-81.83919,Linville,North Carolina
28647,35.938,-81.973,Linville Falls,North Carolina
28649,36.33683,-81.20102,Mc Grady,North Carolina
28650,35.57215,-81.15196,Maiden,North Carolina
28651,36.27222,-81.2849,Millers Creek,North Carolina
28652,36.10019,-81.98738,Minneapolis,North Carolina
28654,36.06185,-81.15149,Moravian Falls,North Carolina
28655,35.75713,-81.74413,Morganton,North Carolina
28657,36.03015,-81.94099,Newland,North Carolina
28658,35.63586,-81.24087,Newton,North Carolina
28659,36.16601,-81.07621,North Wilkesboro,North Carolina
28660,35.96842,-80.85708,Olin,North Carolina
28662,36.0215,-81.89909,Pineola,North Carolina
28663,36.53905,-81.30477,Piney Creek,North Carolina
28665,36.20971,-81.37518,Purlear,North Carolina
28666,35.72507,-81.47042,Icard,North Carolina
28667,35.77224,-81.42789,Rhodhiss,North Carolina
28668,36.40738,-80.99128,Roaring Gap,North Carolina
28669,36.22862,-80.99496,Roaring River,North Carolina
28670,36.19367,-80.92346,Ronda,North Carolina
28671,35.7527,-81.52783,Rutherford College,North Carolina
28672,36.48329,-81.32758,Scottville,North Carolina
28673,35.6076,-80.99922,Sherrills Ford,North Carolina
28675,36.50348,-81.13528,Sparta,North Carolina
28676,36.32906,-80.85744,State Road,North Carolina
28677,35.73728,-80.92345,Statesville,North Carolina
28678,35.83464,-81.06028,Stony Point,North Carolina
28679,36.25943,-81.84284,Sugar Grove,North Carolina
28681,35.92094,-81.2221,Taylorsville,North Carolina
28682,35.58088,-80.96422,Terrell,North Carolina
28683,36.3892,-80.91181,Thurmond,North Carolina
28684,36.33838,-81.61459,Todd,North Carolina
28685,36.36079,-81.05985,Traphill,North Carolina
28689,36.04317,-80.93531,Union Grove,North Carolina
28690,35.73295,-81.57402,Valdese,North Carolina
28692,36.27997,-81.79528,Vilas,North Carolina
28693,36.46956,-81.56249,Warrensville,North Carolina
28694,36.36256,-81.47353,West Jefferson,North Carolina
28697,36.13612,-81.16511,Wilkesboro,North Carolina
28698,36.33935,-81.74012,Zionville,North Carolina
28701,35.70239,-82.64105,Alexander,North Carolina
28702,35.39969,-83.62055,Almond,North Carolina
28704,35.46136,-82.57751,Arden,North Carolina
28705,36.04365,-82.15888,Bakersville,North Carolina
28707,35.39742,-83.06584,Balsam,North Carolina
28708,35.2714,-82.86267,Balsam Grove,North Carolina
28709,35.76387,-82.40612,Barnardsville,North Carolina
28711,35.59867,-82.2902,Black Mountain,North Carolina
28712,35.16965,-82.77103,Brevard,North Carolina
28713,35.36935,-83.50255,Bryson City,North Carolina
28714,35.89375,-82.31144,Burnsville,North Carolina
28715,35.51246,-82.71225,Candler,North Carolina
28716,35.43589,-82.86109,Canton,North Carolina
28717,35.08256,-83.09113,Cashiers,North Carolina
28718,35.16548,-82.6287,Cedar Mountain,North Carolina
28719,35.51786,-83.33418,Cherokee,North Carolina
28720,35.45103,-82.25356,Chimney Rock,North Carolina
28721,35.64802,-82.95111,Clyde,North Carolina
28722,35.23413,-82.1247,Columbus,North Carolina
28723,35.28059,-83.12187,Cullowhee,North Carolina
28725,35.3727,-83.26052,Dillsboro,North Carolina
28726,35.28118,-82.4182,East Flat Rock,North Carolina
28729,35.32008,-82.60226,Etowah,North Carolina
28730,35.52466,-82.37038,Fairview,North Carolina
28731,35.28892,-82.39353,Flat Rock,North Carolina
28732,35.44585,-82.46668,Fletcher,North Carolina
28733,35.43677,-83.80762,Fontana Dam,North Carolina
28734,35.18279,-83.42108,Franklin,North Carolina
28735,35.47574,-82.35043,Gerton,North Carolina
28736,35.18606,-83.08139,Glenville,North Carolina
28739,35.26359,-82.54639,Hendersonville,North Carolina
28740,36.05004,-82.28421,Green Mountain,North Carolina
28741,35.06147,-83.21069,Highlands,North Carolina
28742,35.37584,-82.62473,Horse Shoe,North Carolina
28743,35.80819,-82.90049,Hot Springs,North Carolina
28745,35.52592,-82.97035,Lake Junaluska,North Carolina
28746,35.45949,-82.16645,Lake Lure,North Carolina
28747,35.15717,-82.92327,Lake Toxaway,North Carolina
28748,35.64957,-82.75774,Leicester,North Carolina
28749,35.84063,-82.09875,Little Switzerland,North Carolina
28751,35.505,-83.12069,Maggie Valley,North Carolina
28752,35.71189,-82.03697,Marion,North Carolina
28753,35.86765,-82.70241,Marshall,North Carolina
28754,35.8756,-82.51568,Mars Hill,North Carolina
28756,35.34734,-82.18107,Mill Spring,North Carolina
28757,35.64973,-82.30857,Montreat,North Carolina
28759,35.3818,-82.58513,Mills River,North Carolina
28761,35.68634,-81.907,Nebo,North Carolina
28762,35.63367,-82.19075,Old Fort,North Carolina
28763,35.03818,-83.43227,Otto,North Carolina
28766,35.25102,-82.61988,Penrose,North Carolina
28768,35.30434,-82.70935,Pisgah Forest,North Carolina
28771,35.34573,-83.84631,Robbinsville,North Carolina
28772,35.11697,-82.82723,Rosman,North Carolina
28773,35.25648,-82.31353,Saluda,North Carolina
28774,35.09143,-82.99514,Sapphire,North Carolina
28775,35.0198,-83.32836,Scaly Mountain,North Carolina
28777,35.90169,-82.06863,Spruce Pine,North Carolina
28778,35.61719,-82.407,Swannanoa,North Carolina
28779,35.35523,-83.21137,Sylva,North Carolina
28781,35.21522,-83.64605,Topton,North Carolina
28782,35.23587,-82.15041,Tryon,North Carolina
28783,35.25277,-83.02059,Tuckasegee,North Carolina
28785,35.63715,-83.09195,Waynesville,North Carolina
28786,35.46316,-82.99226,Waynesville,North Carolina
28787,35.72596,-82.52324,Weaverville,North Carolina
28789,35.40661,-83.31741,Whittier,North Carolina
28790,35.20139,-82.48748,Zirconia,North Carolina
28791,35.35616,-82.50843,Hendersonville,North Carolina
28792,35.38984,-82.36889,Hendersonville,North Carolina
28801,35.59412,-82.55785,Asheville,North Carolina
28803,35.52962,-82.52001,Asheville,North Carolina
28804,35.6477,-82.56458,Asheville,North Carolina
28805,35.61362,-82.48211,Asheville,North Carolina
28806,35.57236,-82.6143,Asheville,North Carolina
28901,35.19808,-83.81034,Andrews,North Carolina
28902,35.02609,-83.95661,Brasstown,North Carolina
28904,35.06241,-83.72758,Hayesville,North Carolina
28905,35.16395,-83.94009,Marble,North Carolina
28906,35.11873,-84.13326,Murphy,North Carolina
28909,35.0017,-83.90469,Warne,North Carolina
29001,33.78349,-80.17252,Alcolu,South Carolina
29003,33.24055,-81.01544,Bamberg,South Carolina
29006,33.87029,-81.55055,Batesburg,South Carolina
29009,34.43983,-80.37879,Bethune,South Carolina
29010,34.21605,-80.27023,Bishopville,South Carolina
29014,34.54461,-81.13436,Blackstock,South Carolina
29015,34.43968,-81.337,Blair,South Carolina
29016,34.20244,-80.99572,Blythewood,South Carolina
29018,33.34525,-80.64534,Bowman,South Carolina
29020,34.31226,-80.59702,Camden,South Carolina
29030,33.58113,-80.6535,Cameron,South Carolina
29031,34.60413,-81.43241,Carlisle,South Carolina
29032,34.34083,-80.45557,Cassatt,South Carolina
29033,33.9566,-81.0578,Cayce,South Carolina
29036,34.1329,-81.33685,Chapin,South Carolina
29037,34.18558,-81.86437,Chappells,South Carolina
29038,33.37278,-80.98135,Cope,South Carolina
29039,33.41513,-80.9076,Cordova,South Carolina
29040,34.05932,-80.43427,Dalzell,South Carolina
29042,33.30999,-81.15071,Denmark,South Carolina
29044,33.93088,-80.69349,Eastover,South Carolina
29045,34.18243,-80.80989,Elgin,South Carolina
29046,34.10827,-80.15832,Elliott,South Carolina
29047,33.53361,-80.58157,Elloree,South Carolina
29048,33.38887,-80.29593,Eutawville,South Carolina
29051,33.86446,-80.1276,Gable,South Carolina
29052,33.81144,-80.73851,Gadsden,South Carolina
29053,33.82734,-81.08767,Gaston,South Carolina
29054,33.94209,-81.38043,Gilbert,South Carolina
29055,34.576,-80.91757,Great Falls,South Carolina
29056,33.60516,-79.99465,Greeleyville,South Carolina
29058,34.56391,-80.73586,Heath Springs,South Carolina
29059,33.32916,-80.4176,Holly Hill,South Carolina
29061,33.89818,-80.85035,Hopkins,South Carolina
29062,33.99475,-80.60009,Horatio,South Carolina
29063,34.14018,-81.20556,Irmo,South Carolina
29065,34.28522,-81.29357,Jenkinsville,South Carolina
29067,34.54885,-80.5322,Kershaw,South Carolina
29069,34.18619,-80.09627,Lamar,South Carolina
29070,33.91761,-81.45612,Leesville,South Carolina
29072,34.00046,-81.27546,Lexington,South Carolina
29073,33.89372,-81.23816,Lexington,South Carolina
29074,34.44966,-80.81551,Liberty Hill,South Carolina
29075,34.20036,-81.37391,Little Mountain,South Carolina
29078,34.18347,-80.6991,Lugoff,South Carolina
29079,34.28637,-80.11376,Lydia,South Carolina
29080,34.01122,-80.08539,Lynchburg,South Carolina
29081,33.09209,-81.04244,Ehrhardt,South Carolina
29082,33.0377,-80.94174,Lodge,South Carolina
29101,34.46022,-80.24829,Mc Bee,South Carolina
29102,33.64506,-80.19125,Manning,South Carolina
29104,33.99855,-80.21792,Mayesville,South Carolina
29105,33.80842,-81.59563,Monetta,South Carolina
29107,33.52866,-81.12391,Neeses,South Carolina
29108,34.29876,-81.62474,Newberry,South Carolina
29111,33.78531,-80.01233,New Zion,South Carolina
29112,33.6303,-81.08271,North,South Carolina
29113,33.43622,-81.13226,Norway,South Carolina
29114,33.9537,-79.93237,Olanta,South Carolina
29115,33.47771,-80.84883,Orangeburg,South Carolina
29117,33.49818,-80.84883,Orangeburg,South Carolina
29118,33.57049,-80.89211,Orangeburg,South Carolina
29122,34.24012,-81.32538,Peak,South Carolina
29123,33.76637,-81.25947,Pelion,South Carolina
29125,33.69829,-80.46722,Pinewood,South Carolina
29126,34.32269,-81.4204,Pomaria,South Carolina
29127,34.16617,-81.51233,Prosperity,South Carolina
29128,34.09772,-80.53037,Rembert,South Carolina
29129,33.78485,-81.67263,Ridge Spring,South Carolina
29130,34.32541,-80.89267,Ridgeway,South Carolina
29133,33.35637,-80.81378,Rowesville,South Carolina
29135,33.68916,-80.78727,Saint Matthews,South Carolina
29137,33.60057,-81.32453,Salley,South Carolina
29138,34.04454,-81.77281,Saluda,South Carolina
29142,33.46347,-80.5251,Santee,South Carolina
29145,34.22068,-81.77415,Silverstreet,South Carolina
29146,33.50863,-81.29827,Springfield,South Carolina
29147,34.0919,-80.9663,State Park,South Carolina
29148,33.53657,-80.34218,Summerton,South Carolina
29150,33.87552,-80.35447,Sumter,South Carolina
29152,33.97496,-80.4718,Shaw Afb,South Carolina
29153,33.96078,-80.30419,Sumter,South Carolina
29154,33.87971,-80.4401,Sumter,South Carolina
29160,33.74394,-81.04177,Swansea,South Carolina
29161,34.10623,-79.94265,Timmonsville,South Carolina
29162,33.88668,-80.01094,Turbeville,South Carolina
29163,33.42392,-80.43949,Vance,South Carolina
29164,33.65532,-81.42212,Wagener,South Carolina
29166,33.90175,-81.70816,Ward,South Carolina
29168,33.84861,-80.55182,Wedgefield,South Carolina
29169,33.9965,-81.09718,West Columbia,South Carolina
29170,33.93812,-81.14545,West Columbia,South Carolina
29172,33.90749,-81.07207,West Columbia,South Carolina
29175,34.44385,-80.59833,Westville,South Carolina
29178,34.49038,-81.6022,Whitmire,South Carolina
29180,34.36739,-81.09596,Winnsboro,South Carolina
29201,33.98339,-81.02809,Columbia,South Carolina
29202,33.99356,-81.031,Columbia,South Carolina
29203,34.10338,-81.04356,Columbia,South Carolina
29204,34.02924,-81.00063,Columbia,South Carolina
29205,33.99009,-80.99727,Columbia,South Carolina
29206,34.0283,-80.95837,Columbia,South Carolina
29207,34.04138,-80.84042,Columbia,South Carolina
29208,33.99824,-81.02793,Columbia,South Carolina
29209,33.92407,-80.95328,Columbia,South Carolina
29210,34.04612,-81.10661,Columbia,South Carolina
29212,34.07791,-81.19934,Columbia,South Carolina
29223,34.09243,-80.92141,Columbia,South Carolina
29225,33.99619,-81.02504,Columbia,South Carolina
29229,34.13882,-80.88921,Columbia,South Carolina
29301,34.93484,-82.01161,Spartanburg,South Carolina
29302,34.89502,-81.84321,Spartanburg,South Carolina
29303,34.99338,-81.96735,Spartanburg,South Carolina
29306,34.89362,-81.92284,Spartanburg,South Carolina
29307,34.98389,-81.83123,Spartanburg,South Carolina
29316,35.04115,-81.9746,Boiling Springs,South Carolina
29320,34.95865,-81.99365,Arcadia,South Carolina
29321,34.71768,-81.74227,Buffalo,South Carolina
29322,35.12353,-82.13043,Campobello,South Carolina
29323,35.1293,-81.90854,Chesnee,South Carolina
29324,34.98374,-81.82677,Clifton,South Carolina
29325,34.47226,-81.84267,Clinton,South Carolina
29329,34.99371,-81.83749,Converse,South Carolina
29330,35.05437,-81.8049,Cowpens,South Carolina
29331,34.65045,-81.84845,Cross Anchor,South Carolina
29332,34.2828,-81.97032,Cross Hill,South Carolina
29333,34.97116,-81.91021,Drayton,South Carolina
29334,34.90536,-82.12595,Duncan,South Carolina
29335,34.65757,-81.90668,Enoree,South Carolina
29338,35.13551,-82.00144,Fingerville,South Carolina
29340,34.98192,-81.59387,Gaffney,South Carolina
29341,35.11762,-81.71317,Gaffney,South Carolina
29346,34.94515,-81.83643,Glendale,South Carolina
29349,35.07023,-82.06702,Inman,South Carolina
29351,34.42171,-81.8097,Joanna,South Carolina
29353,34.82896,-81.65843,Jonesville,South Carolina
29355,34.36269,-81.7638,Kinards,South Carolina
29356,35.14389,-82.2637,Landrum,South Carolina
29360,34.49665,-82.04671,Laurens,South Carolina
29364,34.76885,-81.4681,Lockhart,South Carolina
29365,34.98308,-82.16856,Lyman,South Carolina
29368,35.08158,-81.86342,Mayo,South Carolina
29369,34.86455,-82.02148,Moore,South Carolina
29370,34.37084,-81.96724,Mountville,South Carolina
29372,34.90583,-81.70872,Pacolet,South Carolina
29373,34.92236,-81.74638,Pacolet Mills,South Carolina
29374,34.78553,-81.84919,Pauline,South Carolina
29375,34.86114,-82.11379,Reidville,South Carolina
29376,34.81528,-81.94932,Roebuck,South Carolina
29377,34.92932,-82.09673,Startex,South Carolina
29378,34.96699,-81.96855,Una,South Carolina
29379,34.68076,-81.60943,Union,South Carolina
29384,34.3449,-82.09153,Waterloo,South Carolina
29385,34.97338,-82.09967,Wellford,South Carolina
29388,34.764,-82.04386,Woodruff,South Carolina
29401,32.77869,-79.93494,Charleston,South Carolina
